open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1765324800000,92638.30,92638.40,92604.90,92604.90,50.428,1765324859999,4670736.24090,1305,18.217,1687329.39490,0
1765324860000,92604.90,92652.10,92600.00,92600.10,59.873,1765324919999,5545213.16360,1925,30.603,2834474.89770,0
1765324920000,92600.00,92637.00,92600.00,92624.70,47.119,1765324979999,4364435.77980,1488,19.052,1764675.95660,0
1765324980000,92624.60,92700.00,92621.00,92650.00,65.055,1765325039999,6028623.43600,2197,53.957,5000133.80530,0
1765325040000,92650.00,92650.00,92625.60,92630.70,21.363,1765325099999,1978878.15580,913,10.076,933332.75380,0
1765325100000,92630.70,92630.70,92601.00,92601.00,26.394,1765325159999,2444351.05950,924,9.106,843306.04720,0
1765325160000,92601.00,92663.40,92601.00,92663.30,34.838,1765325219999,3226907.88830,1425,23.993,2222362.37160,0
1765325220000,92663.40,92663.40,92609.40,92634.00,63.412,1765325279999,5874203.28100,1698,43.750,4052642.45830,0
1765325280000,92634.00,92659.30,92624.00,92633.30,18.703,1765325339999,1732517.92810,1164,13.621,1261736.66620,0
1765325340000,92633.20,92676.80,92626.80,92676.70,30.232,1765325399999,2800958.79630,1132,23.548,2181726.04850,0
1765325400000,92676.80,92684.70,92657.70,92684.70,21.881,1765325459999,2027651.99630,1001,13.557,1256285.23110,0
1765325460000,92684.70,92706.00,92660.30,92665.70,85.954,1765325519999,7966487.61880,2099,24.729,2292125.84890,0
1765325520000,92665.60,92730.70,92665.60,92730.70,53.012,1765325579999,4913856.06910,1579,45.472,4214881.27300,0
1765325580000,92730.80,92748.20,92708.40,92708.50,89.156,1765325639999,8267758.99410,1949,24.339,2256972.97790,0
1765325640000,92708.40,92708.40,92660.30,92660.40,13.441,1765325699999,1245851.56020,982,7.357,681928.61380,0
1765325700000,92660.30,92660.30,92545.80,92545.80,80.841,1765325759999,7485772.51900,2092,17.950,1662133.77090,0
1765325760000,92545.80,92545.90,92428.20,92442.80,258.648,1765325819999,23918482.76980,5137,77.877,7200420.26030,0
