open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1767052800000,87203.20,87250.40,87195.30,87222.00,120.392,1767052859999,10501145.51850,2438,67.982,5929696.76710,0
1767052860000,87222.00,87232.50,87222.00,87232.50,23.237,1767052919999,2026899.12640,574,19.610,1710540.06520,0
1767052920000,87232.40,87251.80,87228.70,87251.80,45.117,1767052979999,3935932.26800,1057,33.401,2913871.14940,0
1767052980000,87251.70,87291.30,87251.70,87251.80,103.906,1767053039999,9068054.79320,1842,64.060,5590632.58570,0
1767053040000,87251.70,87256.80,87233.30,87233.30,17.573,1767053099999,1533148.37380,648,6.171,538407.69240,0
1767053100000,87233.30,87233.40,87188.90,87212.30,43.017,1767053159999,3751300.86990,1293,22.826,1990450.61640,0
1767053160000,87212.40,87220.00,87168.10,87183.30,67.160,1767053219999,5855205.12860,1489,32.198,2807140.09050,0
1767053220000,87183.40,87248.70,87178.70,87248.70,32.887,1767053279999,2867852.76880,1300,17.529,1528600.78240,0
1767053280000,87248.70,87275.00,87246.60,87271.30,35.559,1767053339999,3102828.72360,1234,21.337,1861800.02970,0
1767053340000,87271.20,87292.30,87262.70,87274.80,65.865,1767053399999,5748814.42890,1299,28.538,2490794.51720,0
1767053400000,87274.70,87315.30,87272.70,87298.10,50.893,1767053459999,4442802.04540,1384,32.863,2868807.43020,0
1767053460000,87298.00,87313.70,87282.90,87294.60,27.455,1767053519999,2396758.00250,1026,19.108,1668069.25090,0
1767053520000,87294.50,87294.60,87277.20,87277.20,13.106,1767053579999,1143966.30700,471,2.223,194023.79330,0
1767053580000,87277.20,87277.30,87262.10,87269.00,14.401,1767053639999,1256739.54080,540,4.624,403507.36830,0
1767053640000,87269.00,87280.40,87264.60,87264.60,7.335,1767053699999,640138.83810,537,5.372,468826.49300,0
1767053700000,87264.60,87289.60,87260.00,87287.10,21.806,1767053759999,1903151.23260,794,12.189,1063817.97750,0
1767053760000,87287.00,87329.70,87287.00,87312.20,34.163,1767053819999,2983072.23650,1251,24.332,2124629.95800,0
1767053820000,87312.20,87312.30,87303.00,87303.00,20.023,1767053879999,1748159.29020,467,7.961,695058.13910,0
1767053880000,87303.00,87310.80,87297.60,87308.00,12.261,1767053939999,1070396.02140,461,6.982,609522.14190,0
1767053940000,87307.90,87308.00,87277.10,87277.10,20.376,1767053999999,1778774.18170,728,4.090,357064.80250,0
1767054000000,87277.10,87277.10,87264.70,87268.00,12.440,1767054059999,1085605.46770,511,6.119,533985.69780,0
1767054060000,87268.00,87279.20,87268.00,87279.20,11.598,1767054119999,1012216.18640,555,7.421,647660.12420,0
1767054120000,87279.20,87289.30,87278.50,87278.50,21.411,1767054179999,1868790.92410,458,8.793,767451.24360,0
1767054180000,87278.50,87278.60,87278.50,87278.60,2.474,1767054239999,215927.12270,172,1.137,99235.76820,0
1767054240000,87278.60,87317.70,87278.00,87302.90,29.387,1767054299999,2565426.33690,983,20.749,1811354.32600,0
1767054300000,87302.80,87307.30,87302.80,87307.20,3.266,1767054359999,285138.05590,221,2.199,191982.51430,0
1767054360000,87307.30,87318.60,87307.20,87315.30,22.612,1767054419999,1974328.87270,573,11.875,1036835.47170,0
1767054420000,87315.40,87323.10,87302.80,87302.80,22.453,1767054479999,1960509.97300,594,5.834,509401.37390,0
1767054480000,87302.90,87302.90,87283.40,87287.10,20.389,1767054539999,1779749.14690,468,2.228,194469.54880,0
1767054540000,87287.20,87287.20,87263.40,87263.50,9.720,1767054599999,848331.65780,428,2.070,180655.51850,0
1767054600000,87263.40,87263.50,87202.50,87206.80,44.071,1767054659999,3844622.41920,1346,7.424,647560.78160,0
1767054660000,87206.90,87256.60,87206.90,87234.80,32.259,1767054719999,2814042.05030,1400,23.562,2055349.48750,0
