open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1764892800000,92034.70,92117.90,92034.70,92117.80,62.376,1764892859999,5742759.67220,2169,39.367,3624444.17560,0
1764892860000,92117.80,92186.10,92099.60,92185.80,114.461,1764892919999,10547466.68310,3202,91.617,8442752.67030,0
1764892920000,92185.90,92198.20,92123.60,92159.60,40.420,1764892979999,3724973.10730,2046,18.118,1669637.72590,0
1764892980000,92159.70,92190.90,92124.90,92190.90,52.043,1764893039999,4795673.74530,2203,42.586,3924164.43470,0
1764893040000,92190.90,92193.90,92169.30,92181.50,15.090,1764893099999,1391069.71970,949,7.972,734889.42980,0
1764893100000,92181.50,92242.60,92143.10,92235.50,49.169,1764893159999,4532973.63670,2461,26.254,2420434.48910,0
1764893160000,92235.60,92241.00,92216.20,92227.40,26.761,1764893219999,2468104.34050,1280,14.319,1320596.29090,0
1764893220000,92227.40,92227.40,92156.20,92156.30,42.655,1764893279999,3932767.06890,1897,11.779,1086058.54480,0
1764893280000,92156.20,92182.50,92115.90,92173.40,32.177,1764893339999,2964784.22290,1688,18.217,1678449.55970,0
1764893340000,92173.20,92173.20,92113.20,92113.30,20.356,1764893399999,1875735.52430,1052,4.942,455412.31070,0
1764893400000,92113.20,92157.40,92113.20,92143.10,20.308,1764893459999,1871242.29540,1046,9.485,873932.53250,0
1764893460000,92143.00,92156.30,92115.90,92131.10,17.249,1764893519999,1589151.16920,1285,4.428,407961.93100,0
1764893520000,92131.10,92139.10,92100.00,92100.10,24.818,1764893579999,2286120.32670,1147,10.982,1011598.76920,0
1764893580000,92100.00,92100.10,92042.60,92042.70,49.793,1764893639999,4584289.93140,1541,22.802,2099059.65340,0
1764893640000,92042.60,92055.20,92015.00,92039.20,84.293,1764893699999,7758111.73610,2388,62.843,5783890.76370,0
1764893700000,92039.10,92113.20,92039.10,92108.60,40.659,1764893759999,3743903.52410,1465,31.511,2901437.36030,0
1764893760000,92108.60,92129.30,92094.80,92122.00,24.315,1764893819999,2239871.73370,1142,12.409,1143104.20240,0
1764893820000,92122.10,92122.10,92047.10,92047.20,12.260,1764893879999,1128992.90720,1106,2.949,271584.63340,0
1764893880000,92047.10,92096.50,92047.10,92096.50,45.267,1764893939999,4167436.98150,1237,28.153,2591786.93220,0
1764893940000,92096.50,92133.10,92096.40,92128.20,22.317,1764893999999,2055851.58020,1179,10.825,997162.47080,0
1764894000000,92128.20,92128.30,92074.00,92074.10,16.916,1764894059999,1557833.89980,914,5.748,529305.10390,0
1764894060000,92074.00,92160.00,92063.20,92160.00,41.668,1764894119999,3837447.33160,1785,29.196,2688631.92920,0
1764894120000,92159.90,92280.80,92147.40,92267.10,68.617,1764894179999,6328203.39160,3256,51.172,4719256.67610,0
1764894180000,92267.20,92334.00,92266.40,92334.00,57.916,1764894239999,5345236.41870,2061,44.832,4137724.07630,0
1764894240000,92333.90,92444.00,92320.20,92403.90,153.766,1764894299999,14206476.71000,4689,90.402,8352398.49880,0
1764894300000,92404.00,92404.00,92344.90,92344.90,56.541,1764894359999,5222658.57510,2333,15.086,1393489.02330,0
1764894360000,92344.90,92344.90,92268.70,92269.60,47.952,1764894419999,4426173.17070,1659,7.604,701762.03270,0
1764894420000,92269.50,92310.30,92269.50,92294.40,19.922,1764894479999,1838757.88740,1208,11.529,1064094.87200,0
1764894480000,92294.50,92305.50,92272.10,92288.50,18.228,1764894539999,1682393.53930,1327,9.268,855421.14040,0
1764894540000,92288.50,92292.50,92274.90,92286.50,28.365,1764894599999,2617631.39390,1092,13.965,1288719.77340,0
1764894600000,92286.50,92293.60,92261.20,92289.50,26.115,1764894659999,2409871.14480,1254,12.487,1152310.40400,0
1764894660000,92289.50,92355.00,92289.40,92330.60,32.102,1764894719999,2963933.70900,1614,26.110,2410665.51020,0
1764894720000,92330.60,92375.00,92330.50,92374.90,36.288,1764894779999,3351366.67210,1654,19.314,1783750.23950,0
1764894780000,92374.90,92377.60,92338.30,92342.30,31.508,1764894839999,2910104.18950,1864,13.073,1207429.41070,0
1764894840000,92342.20,92342.30,92305.30,92313.80,12.969,1764894899999,1197334.99790,884,3.134,289343.90190,0
1764894900000,92313.80,92313.80,92244.10,92276.00,35.345,1764894959999,3261493.04070,1958,10.409,960362.22100,0
1764894960000,92276.10,92288.80,92238.00,92276.10,27.556,1764895019999,2542197.69430,1620,8.332,768708.24180,0
1764895020000,92276.00,92350.00,92260.20,92350.00,30.123,1764895079999,2780376.50670,1830,22.819,2106247.62460,0
1764895080000,92350.00,92362.40,92311.00,92311.00,38.851,1764895139999,3587789.04270,1785,15.223,1405890.71600,0
1764895140000,92311.10,92311.10,92283.50,92283.70,23.787,1764895199999,2195368.57900,1072,6.838,631063.07510,0
1764895200000,92283.70,92330.50,92283.60,92317.80,15.963,1764895259999,1473425.39110,1127,7.887,728040.68250,0
1764895260000,92317.70,92350.40,92317.70,92350.40,21.346,1764895319999,1971001.98700,964,17.533,1618897.57760,0
1764895320000,92350.40,92381.80,92350.30,92381.80,27.272,1764895379999,2518826.38020,1013,20.444,1888218.20870,0
1764895380000,92381.70,92392.00,92354.30,92356.00,20.551,1764895439999,1898488.65330,1036,8.479,783320.67280,0
1764895440000,92356.00,92368.10,92355.90,92359.30,13.321,1764895499999,1230382.22420,563,3.512,324381.42500,0
1764895500000,92359.30,92359.30,92289.80,92338.20,22.968,1764895559999,2120668.93970,1514,9.480,875194.97770,0
1764895560000,92338.20,92367.70,92303.30,92312.80,20.618,1764895619999,1903966.56660,1761,14.603,1348554.77000,0
1764895620000,92312.90,92334.60,92303.60,92303.60,6.673,1764895679999,616059.09560,821,2.396,221208.04760,0
1764895680000,92303.60,92326.40,92282.60,92326.30,36.094,1764895739999,3331687.68110,1131,18.679,1724177.46960,0
1764895740000,92326.30,92350.80,92326.30,92334.80,17.573,1764895799999,1622699.70830,1270,11.064,1021642.27430,0
1764895800000,92334.80,92334.90,92262.90,92263.00,18.236,1764895859999,1683081.02700,1315,7.080,653406.09360,0
1764895860000,92262.90,92289.40,92241.80,92285.90,20.839,1764895919999,1922531.64470,1250,12.448,1148433.65670,0
1764895920000,92286.00,92326.20,92266.90,92308.60,24.219,1764895979999,2235380.44670,1678,16.506,1523413.24430,0
1764895980000,92308.60,92325.40,92269.40,92269.50,29.250,1764896039999,2699868.11200,1500,15.436,1424817.52380,0
1764896040000,92269.40,92269.40,92225.50,92225.60,25.875,1764896099999,2386608.05860,1134,6.912,637479.93510,0
