open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1766707200000,829.460,829.710,829.010,829.160,905.40,1766707259999,750922.32940,1611,263.07,218176.55350,0
1766707260000,829.150,830.060,829.150,829.850,508.79,1766707319999,422174.69320,1165,258.81,214750.92710,0
1766707320000,829.850,830.120,829.640,829.730,469.76,1766707379999,389844.32150,1142,256.74,213050.69170,0
1766707380000,829.730,830.010,829.510,829.760,764.01,1766707439999,633973.04040,1561,195.20,161957.43970,0
1766707440000,829.750,830.220,829.570,830.210,467.73,1766707499999,388180.33530,1163,174.09,144489.66560,0
1766707500000,830.210,830.790,829.920,830.750,1321.82,1766707559999,1097451.07840,1202,919.79,763704.90470,0
1766707560000,830.750,830.790,830.160,830.390,662.78,1766707619999,550453.76030,1154,208.44,173108.72250,0
1766707620000,830.390,830.760,830.170,830.210,325.43,1766707679999,270256.51040,781,89.24,74110.28940,0
1766707680000,830.210,830.340,829.800,829.990,621.57,1766707739999,515951.99830,1093,240.27,199450.06140,0
1766707740000,829.980,830.290,829.400,829.400,551.74,1766707799999,457871.79250,1023,137.94,114490.61460,0
1766707800000,829.400,829.720,829.070,829.480,652.14,1766707859999,540852.46100,1287,248.76,206308.16150,0
1766707860000,829.480,829.480,828.810,829.000,541.68,1766707919999,449059.60600,1124,100.82,83578.52260,0
1766707920000,829.000,829.560,828.600,828.900,433.48,1766707979999,359328.04680,1068,133.50,110677.50510,0
1766707980000,828.900,829.840,828.900,829.840,228.11,1766708039999,189175.01970,839,92.77,76945.58430,0
1766708040000,829.840,830.620,829.840,830.500,463.22,1766708099999,384635.84230,999,283.73,235590.89320,0
1766708100000,830.490,830.490,829.500,829.510,507.10,1766708159999,420856.36400,964,183.41,152198.86580,0
1766708160000,829.520,830.210,829.520,829.840,270.74,1766708219999,224696.31150,1033,141.01,117028.04290,0
1766708220000,829.840,830.020,829.310,829.640,666.15,1766708279999,552638.79740,1109,142.23,117994.87410,0
1766708280000,829.640,829.640,829.000,829.160,289.78,1766708339999,240314.86230,696,99.57,82572.58800,0
1766708340000,829.150,829.920,829.150,829.630,206.64,1766708399999,171440.93890,749,131.40,109011.88700,0
1766708400000,829.640,829.830,829.420,829.740,197.46,1766708459999,163809.72830,622,120.92,100312.54620,0
1766708460000,829.740,830.370,829.740,830.310,170.98,1766708519999,141926.86900,681,91.23,75734.55040,0
1766708520000,830.300,830.620,830.170,830.250,140.73,1766708579999,116863.97240,603,70.79,58785.40550,0
1766708580000,830.250,830.520,830.180,830.370,104.01,1766708639999,86365.06730,542,72.82,60465.23470,0
1766708640000,830.370,830.810,830.180,830.680,233.32,1766708699999,193755.76020,821,106.65,88569.24000,0
1766708700000,830.670,831.520,830.670,831.520,482.07,1766708759999,400705.56720,950,402.13,334260.97190,0
1766708760000,831.510,831.620,831.000,831.050,532.49,1766708819999,442720.45500,856,140.41,116730.58450,0
1766708820000,831.040,831.130,830.810,830.820,114.17,1766708879999,94865.56660,450,34.48,28650.56610,0
1766708880000,830.820,830.830,828.810,829.250,720.49,1766708939999,597784.56530,1552,190.53,158029.98150,0
1766708940000,829.250,829.810,829.170,829.720,268.74,1766708999999,222925.66560,721,184.55,153084.87760,0
1766709000000,829.720,830.110,829.720,830.110,196.39,1766709059999,162993.19990,697,92.28,76587.51630,0
1766709060000,830.110,830.920,830.010,830.880,271.80,1766709119999,225770.68490,818,145.56,120908.20110,0
1766709120000,830.880,831.200,830.710,831.120,319.63,1766709179999,265602.42680,715,198.90,165287.84120,0
1766709180000,831.110,831.240,830.860,831.240,544.90,1766709239999,452835.30750,879,177.53,147532.60600,0
1766709240000,831.240,831.440,831.240,831.380,308.10,1766709299999,256141.91810,582,153.96,127993.66770,0
1766709300000,831.380,831.570,830.160,830.280,1162.99,1766709359999,966557.07730,1191,252.40,209682.95560,0
1766709360000,830.280,830.960,830.280,830.920,121.63,1766709419999,101027.77210,557,79.36,65915.93930,0
1766709420000,830.920,830.930,830.410,830.580,214.13,1766709479999,177855.49970,652,103.95,86332.78150,0
1766709480000,830.590,831.110,830.590,831.110,116.99,1766709539999,97215.00390,505,62.02,51534.41540,0
1766709540000,831.100,831.250,830.750,830.870,209.03,1766709599999,173727.09930,609,41.36,34368.58320,0
1766709600000,830.860,830.930,830.600,830.890,99.14,1766709659999,82357.39940,411,64.57,53637.61900,0
1766709660000,830.890,831.040,830.430,830.430,99.15,1766709719999,82376.94260,456,46.12,38315.18680,0
1766709720000,830.430,830.510,829.880,830.080,415.52,1766709779999,344976.22900,782,103.98,86334.34480,0
1766709780000,830.070,830.070,829.040,830.000,742.44,1766709839999,615773.39610,1337,332.57,275810.50310,0
1766709840000,829.990,830.330,829.420,829.430,250.87,1766709899999,208187.55890,765,68.20,56600.22610,0
1766709900000,829.430,829.810,828.100,828.670,1437.77,1766709959999,1191637.93100,1921,483.86,400939.43890,0
1766709960000,828.650,829.080,828.360,829.080,420.55,1766710019999,348499.34450,833,170.15,140996.76160,0
1766710020000,829.070,829.070,828.620,828.820,118.31,1766710079999,98056.52670,519,44.13,36574.16670,0
1766710080000,828.810,829.320,828.810,829.190,802.82,1766710139999,665609.98170,883,603.19,500092.81340,0
1766710140000,829.180,829.230,828.580,829.220,353.22,1766710199999,292806.32100,816,142.22,117880.22730,0
1766710200000,829.220,829.890,829.220,829.890,171.44,1766710259999,142218.29320,742,71.92,59658.00730,0
1766710260000,829.880,830.110,829.620,830.110,341.85,1766710319999,283691.18090,933,280.00,232364.95780,0
1766710320000,830.110,830.170,829.610,829.610,154.16,1766710379999,127928.02590,645,82.07,68101.32510,0
1766710380000,829.610,829.710,829.250,829.410,275.66,1766710439999,228655.10110,625,50.45,41847.16740,0
1766710440000,829.400,829.630,829.370,829.630,114.35,1766710499999,94850.29590,432,77.03,63894.81300,0
1766710500000,829.620,829.660,829.440,829.650,52.63,1766710559999,43657.58040,376,36.19,30019.81220,0
1766710560000,829.650,830.060,829.540,829.550,117.09,1766710619999,97168.18820,567,42.53,35291.54390,0
1766710620000,829.540,829.940,829.540,829.790,47.97,1766710679999,39805.89710,415,29.93,24835.73760,0
1766710680000,829.790,830.130,829.790,830.090,62.83,1766710739999,52151.27460,331,42.46,35242.18780,0
1766710740000,830.090,830.280,830.020,830.280,67.16,1766710799999,55753.21360,322,38.03,31571.72640,0
1766710800000,830.270,830.280,829.890,830.190,280.62,1766710859999,232931.28780,712,109.10,90560.30790,0
1766710860000,830.190,830.910,830.190,830.630,388.81,1766710919999,322952.54110,991,253.25,210359.53090,0
1766710920000,830.630,830.940,830.440,830.810,321.58,1766710979999,267109.33620,864,128.33,106595.66070,0
1766710980000,830.810,830.940,830.680,830.810,187.93,1766711039999,156139.25230,621,100.15,83207.36040,0
1766711040000,830.800,831.060,830.800,830.920,209.50,1766711099999,174071.77650,573,134.95,112125.65780,0
1766711100000,830.920,831.670,830.920,831.660,376.83,1766711159999,313311.97710,824,235.49,195788.85320,0
1766711160000,831.660,831.670,831.310,831.650,307.04,1766711219999,255301.95110,779,82.49,68588.14060,0
1766711220000,831.650,831.850,831.440,831.450,212.35,1766711279999,176608.96940,660,120.83,100495.35970,0
1766711280000,831.440,831.450,831.320,831.360,137.62,1766711339999,114414.70210,432,53.41,44404.01040,0
1766711340000,831.360,831.650,831.360,831.440,169.19,1766711399999,140684.54990,491,89.75,74626.84640,0
1766711400000,831.440,831.870,831.430,831.870,339.94,1766711459999,282765.44440,613,236.68,196871.20510,0
1766711460000,831.860,831.870,831.600,831.840,160.39,1766711519999,133409.20750,598,60.07,49962.02320,0
1766711520000,831.830,831.840,831.420,831.500,102.44,1766711579999,85189.52710,507,31.96,26575.30960,0
1766711580000,831.500,831.600,831.350,831.560,114.07,1766711639999,94845.64340,467,47.82,39759.83420,0
1766711640000,831.560,831.570,831.340,831.530,69.65,1766711699999,57907.49730,379,36.49,30337.34050,0
1766711700000,831.520,831.710,831.370,831.370,169.49,1766711759999,140950.86630,551,41.25,34304.46340,0
1766711760000,831.370,831.380,830.770,831.120,258.52,1766711819999,214844.70770,640,100.64,83628.69560,0
1766711820000,831.110,831.500,831.110,831.150,245.77,1766711879999,204310.33360,582,127.21,105746.15050,0
1766711880000,831.150,831.650,831.150,831.510,158.45,1766711939999,131727.09170,461,122.92,102183.48600,0
1766711940000,831.510,831.520,831.250,831.330,82.13,1766711999999,68280.29120,349,26.56,22079.51400,0
1766712000000,831.330,831.920,831.330,831.910,153.30,1766712059999,127489.20840,394,148.59,123572.71740,0
1766712060000,831.910,831.910,831.510,831.700,354.37,1766712119999,294742.32730,636,169.59,141050.74020,0
1766712120000,831.700,831.710,831.410,831.500,170.41,1766712179999,141708.58430,381,94.24,78369.17090,0
1766712180000,831.500,831.660,831.410,831.650,77.28,1766712239999,64260.84160,261,44.38,36903.46360,0
1766712240000,831.650,832.160,831.640,832.070,220.67,1766712299999,183590.75860,543,169.17,140746.62120,0
1766712300000,832.060,832.080,831.770,831.850,191.91,1766712359999,159662.60830,483,66.46,55288.88390,0
1766712360000,831.840,832.120,831.840,832.040,349.09,1766712419999,290452.01690,418,92.17,76686.90740,0
1766712420000,832.050,832.360,832.040,832.320,156.16,1766712479999,129962.22430,425,98.84,82253.49790,0
1766712480000,832.310,832.310,832.040,832.260,128.08,1766712539999,106588.14310,310,47.06,39160.88720,0
1766712540000,832.260,832.270,832.000,832.010,130.61,1766712599999,108679.75620,218,30.58,25445.34930,0
1766712600000,832.000,832.210,831.730,832.100,593.56,1766712659999,493841.93500,849,480.64,399897.96230,0
1766712660000,832.110,832.110,832.010,832.070,113.31,1766712719999,94281.93750,354,37.51,31210.68440,0
1766712720000,832.070,832.110,832.000,832.010,146.94,1766712779999,122258.56700,225,33.68,28023.84100,0
1766712780000,832.000,832.020,831.830,831.970,255.59,1766712839999,212638.87560,427,51.03,42449.86560,0
1766712840000,831.970,832.320,831.800,832.240,178.65,1766712899999,148639.30840,490,96.39,80197.13300,0
1766712900000,832.230,832.570,832.220,832.450,248.54,1766712959999,206895.24600,462,149.44,124394.38400,0
1766712960000,832.440,832.610,832.330,832.590,416.75,1766713019999,346909.41690,433,191.69,159568.45790,0
1766713020000,832.590,832.590,832.300,832.330,137.84,1766713079999,114735.34200,360,23.39,19469.22710,0
1766713080000,832.330,832.660,832.330,832.660,133.52,1766713139999,111158.49530,392,106.69,88822.11610,0
1766713140000,832.660,832.660,832.470,832.600,157.31,1766713199999,130971.54400,369,38.47,32028.17850,0
1766713200000,832.600,832.750,832.480,832.480,359.21,1766713259999,299085.45700,495,272.55,226929.89630,0
1766713260000,832.480,832.800,832.480,832.490,209.77,1766713319999,174666.38750,466,161.52,134491.57890,0
