open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1766188800000,856.540,856.760,856.530,856.760,355.86,1766188859999,304818.61530,583,318.59,272893.35280,0
1766188860000,856.750,857.070,856.620,856.820,397.12,1766188919999,340266.98480,709,319.40,273664.53820,0
1766188920000,856.840,856.940,855.560,856.170,304.89,1766188979999,261092.80560,812,123.12,105454.87750,0
1766188980000,856.160,856.170,856.030,856.080,279.52,1766189039999,239295.99300,348,73.39,62826.95970,0
1766189040000,856.080,856.080,855.800,855.890,67.12,1766189099999,57449.63230,266,13.78,11794.36080,0
1766189100000,855.890,855.980,855.780,855.780,72.66,1766189159999,62190.99080,302,37.65,32224.62480,0
1766189160000,855.790,855.830,855.530,855.610,112.46,1766189219999,96226.83560,536,56.50,48344.49360,0
1766189220000,855.610,855.840,855.440,855.440,820.80,1766189279999,702310.83240,600,107.22,91749.41760,0
1766189280000,855.440,855.960,855.440,855.860,161.75,1766189339999,138401.61850,455,106.85,91430.35280,0
1766189340000,855.850,855.990,855.630,855.630,136.72,1766189399999,117009.77170,316,108.09,92506.20260,0
1766189400000,855.630,855.730,855.630,855.650,94.70,1766189459999,81034.40030,227,28.76,24609.25290,0
1766189460000,855.640,856.120,855.640,856.120,190.43,1766189519999,162969.48000,437,148.98,127495.39620,0
1766189520000,856.110,856.540,856.110,856.540,221.96,1766189579999,190061.88200,407,142.72,122212.13310,0
1766189580000,856.540,856.720,856.520,856.720,114.66,1766189639999,98224.28410,354,39.24,33613.26300,0
1766189640000,856.720,856.760,856.230,856.240,72.62,1766189699999,62201.60860,297,22.34,19135.30090,0
1766189700000,856.240,856.480,856.060,856.480,86.93,1766189759999,74436.21660,384,47.97,41076.22010,0
1766189760000,856.470,856.500,856.000,856.000,245.88,1766189819999,210566.71280,566,131.07,112244.88580,0
1766189820000,855.990,856.400,855.990,856.150,47.10,1766189879999,40326.51830,295,24.78,21214.77460,0
1766189880000,856.160,856.250,856.080,856.080,99.45,1766189939999,85146.18240,291,46.57,39870.91160,0
1766189940000,856.070,856.400,856.070,856.360,47.50,1766189999999,40671.50170,290,28.53,24427.88210,0
1766190000000,856.360,856.380,856.190,856.290,67.60,1766190059999,57888.30250,238,20.41,17477.55740,0
1766190060000,856.300,856.890,856.290,856.860,156.61,1766190119999,134150.37950,352,67.24,57594.61070,0
1766190120000,856.860,857.170,856.740,857.040,110.42,1766190179999,94625.41460,355,54.14,46395.66240,0
1766190180000,857.040,857.110,857.020,857.030,50.68,1766190239999,43436.40200,212,27.74,23775.07840,0
1766190240000,857.030,857.260,857.030,857.260,47.50,1766190299999,40714.36630,231,38.32,32845.41870,0
1766190300000,857.250,857.260,856.800,856.810,78.09,1766190359999,66924.23870,351,19.80,16968.04470,0
1766190360000,856.800,857.090,856.650,856.920,276.72,1766190419999,237108.73210,497,231.60,198441.80070,0
1766190420000,856.900,857.310,856.900,857.240,44.70,1766190479999,38315.34670,222,29.78,25526.04050,0
1766190480000,857.250,857.370,857.130,857.290,74.51,1766190539999,63875.65250,286,44.19,37881.67330,0
1766190540000,857.290,857.620,857.290,857.370,251.32,1766190599999,215512.41510,443,143.25,122839.69080,0
1766190600000,857.380,857.380,856.880,856.880,121.25,1766190659999,103935.56680,395,38.28,32814.91800,0
1766190660000,856.880,857.250,856.770,857.190,109.50,1766190719999,93837.34330,381,48.22,41319.97580,0
1766190720000,857.190,857.190,856.400,856.410,110.36,1766190779999,94542.56200,441,29.43,25207.98270,0
1766190780000,856.400,856.700,856.250,856.700,82.97,1766190839999,71058.14770,333,59.63,51069.66010,0
1766190840000,856.710,857.310,856.580,857.310,43.67,1766190899999,37416.64180,350,25.62,21952.92200,0
1766190900000,857.310,857.310,857.000,857.000,102.03,1766190959999,87464.84210,287,39.56,33912.54340,0
1766190960000,857.010,857.270,856.960,857.190,79.11,1766191019999,67803.50660,348,54.27,46513.09110,0
1766191020000,857.190,857.190,856.720,856.720,98.40,1766191079999,84326.00210,440,39.51,33861.55640,0
1766191080000,856.710,856.720,856.020,856.030,51.82,1766191139999,44380.76860,324,12.57,10765.51960,0
1766191140000,856.030,856.520,856.030,856.260,93.82,1766191199999,80338.14010,390,41.08,35172.04870,0
1766191200000,856.250,856.270,856.060,856.240,104.92,1766191259999,89829.81750,362,19.38,16592.30070,0
1766191260000,856.230,856.230,856.010,856.020,102.42,1766191319999,87681.16530,357,53.18,45525.20310,0
1766191320000,856.020,856.210,856.010,856.190,67.61,1766191379999,57880.23510,245,52.25,44729.29120,0
1766191380000,856.190,856.280,856.010,856.230,50.93,1766191439999,43603.76590,270,27.20,23287.32290,0
1766191440000,856.230,856.280,856.100,856.100,52.90,1766191499999,45295.86310,218,25.15,21534.85360,0
