open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1765584000000,881.870,882.200,881.860,882.010,448.86,1765584059999,395889.51970,533,355.73,313740.65770,0
1765584060000,882.000,882.160,881.870,881.870,131.28,1765584119999,115794.65840,422,63.87,56337.50590,0
1765584120000,881.870,882.310,881.870,882.200,284.70,1765584179999,251116.00430,483,109.39,96486.71130,0
1765584180000,882.200,882.200,881.560,881.560,549.41,1765584239999,484595.22440,774,202.10,178263.90750,0
1765584240000,881.570,881.840,881.440,881.750,573.76,1765584299999,505836.98760,968,132.97,117233.21580,0
1765584300000,881.760,882.210,881.760,881.970,497.94,1765584359999,439173.37760,816,100.79,88891.10910,0
1765584360000,881.980,882.080,881.630,881.680,466.78,1765584419999,411670.25960,621,67.41,59456.09000,0
1765584420000,881.680,881.910,881.480,881.910,339.90,1765584479999,299674.99060,532,276.29,243590.72300,0
1765584480000,881.910,882.040,881.900,882.030,72.84,1765584539999,64243.71080,238,25.87,22816.65160,0
1765584540000,882.030,882.570,882.030,882.570,220.05,1765584599999,194167.50540,410,200.68,177074.51160,0
1765584600000,882.560,882.730,882.560,882.600,227.41,1765584659999,200718.07260,350,132.52,116962.25880,0
1765584660000,882.590,882.820,882.590,882.810,112.56,1765584719999,99366.17040,232,98.17,86663.09650,0
1765584720000,882.820,883.000,882.810,882.860,1672.17,1765584779999,1476489.86440,627,1388.41,1225952.05350,0
1765584780000,882.870,882.900,882.850,882.880,116.37,1765584839999,102741.18660,216,29.06,25656.57600,0
1765584840000,882.890,883.310,882.720,882.910,2680.45,1765584899999,2366912.26240,849,2451.54,2164756.27150,0
1765584900000,882.920,883.740,882.920,883.470,587.03,1765584959999,518608.03190,977,474.99,419607.29330,0
1765584960000,883.470,883.600,882.970,883.210,1089.13,1765585019999,962039.40750,957,209.30,184860.31950,0
1765585020000,883.210,883.890,883.200,883.370,544.47,1765585079999,481081.53860,744,465.64,411433.86390,0
1765585080000,883.370,883.550,883.280,883.290,133.62,1765585139999,118034.05460,336,58.41,51596.18700,0
1765585140000,883.290,883.480,883.050,883.170,112.26,1765585199999,99164.58850,381,35.29,31169.58500,0
1765585200000,883.180,883.220,883.050,883.050,181.66,1765585259999,160439.95990,391,57.19,50509.82470,0
1765585260000,883.060,883.230,882.890,882.960,227.36,1765585319999,200786.89510,455,26.37,23286.46830,0
1765585320000,882.960,883.450,882.950,883.440,156.37,1765585379999,138118.70280,364,129.87,114708.49330,0
1765585380000,883.440,883.440,883.200,883.400,66.30,1765585439999,58562.42040,301,25.02,22098.54090,0
1765585440000,883.400,883.400,883.200,883.230,198.70,1765585499999,175524.50940,343,24.86,21960.38370,0
1765585500000,883.230,883.390,883.230,883.380,218.17,1765585559999,192711.43590,388,153.16,135284.21080,0
1765585560000,883.380,883.390,883.210,883.210,105.18,1765585619999,92909.23090,307,13.65,12058.11420,0
1765585620000,883.210,883.210,883.030,883.030,74.54,1765585679999,65827.26470,298,26.82,23684.41430,0
1765585680000,883.040,883.040,882.840,882.950,51.44,1765585739999,45417.74990,282,16.33,14417.76200,0
1765585740000,882.960,883.060,882.950,882.950,68.96,1765585799999,60892.40870,254,32.29,28512.17990,0
1765585800000,882.960,882.960,882.850,882.850,181.37,1765585859999,160137.75640,348,3.81,3363.96420,0
1765585860000,882.860,883.050,882.700,883.050,398.08,1765585919999,351409.20600,433,195.43,172512.39150,0
1765585920000,883.050,883.050,882.650,882.650,82.33,1765585979999,72689.07880,342,5.73,5059.78530,0
1765585980000,882.660,882.910,882.650,882.910,59.59,1765586039999,52607.21150,205,50.36,44459.30640,0
1765586040000,882.910,882.910,882.790,882.830,68.23,1765586099999,60236.55610,228,23.45,20701.87100,0
1765586100000,882.830,882.840,882.640,882.830,171.19,1765586159999,151117.85370,424,8.65,7635.97410,0
1765586160000,882.840,882.940,882.830,882.930,55.03,1765586219999,48583.77270,194,44.64,39411.16600,0
1765586220000,882.940,882.940,882.840,882.860,102.81,1765586279999,90768.84890,242,61.40,54207.76930,0
1765586280000,882.870,882.870,882.840,882.840,39.39,1765586339999,34775.41480,197,15.10,13331.06120,0
1765586340000,882.850,882.850,882.640,882.760,50.28,1765586399999,44382.96280,287,16.32,14405.99150,0
1765586400000,882.760,882.760,882.490,882.630,209.22,1765586459999,184646.10520,411,79.61,70259.40920,0
1765586460000,882.630,882.720,882.620,882.670,57.59,1765586519999,50833.84230,244,15.29,13495.99310,0
1765586520000,882.680,882.680,882.400,882.410,51.22,1765586579999,45203.88300,248,7.69,6786.50500,0
1765586580000,882.410,882.600,882.400,882.520,41.39,1765586639999,36526.87170,224,20.35,17957.81540,0
1765586640000,882.520,882.520,882.470,882.470,63.19,1765586699999,55764.72820,197,4.84,4271.33270,0
1765586700000,882.480,882.480,882.090,882.100,96.43,1765586759999,85085.34710,326,6.52,5753.23610,0
1765586760000,882.100,882.100,881.880,881.880,150.85,1765586819999,133049.12060,283,35.80,31576.33050,0
1765586820000,881.890,881.890,881.880,881.880,54.98,1765586879999,48485.81230,163,4.99,4400.63110,0
1765586880000,881.890,881.890,881.230,881.390,230.80,1765586939999,203432.81010,528,65.47,57705.97100,0
1765586940000,881.400,881.400,881.200,881.200,137.39,1765586999999,121079.13540,281,49.90,43973.97100,0
1765587000000,881.210,881.490,881.210,881.490,198.39,1765587059999,174851.64900,348,106.43,93802.16510,0
1765587060000,881.490,881.490,881.480,881.490,15.07,1765587119999,13283.99780,102,9.42,8303.63580,0
1765587120000,881.490,881.490,881.310,881.310,98.76,1765587179999,87053.26660,254,11.64,10260.54190,0
1765587180000,881.320,881.320,881.170,881.180,109.94,1765587239999,96883.89680,304,28.52,25131.95420,0
1765587240000,881.190,881.500,881.180,881.180,144.16,1765587299999,127058.33620,408,56.76,50025.96010,0
1765587300000,881.190,881.440,881.180,881.430,71.36,1765587359999,62886.68230,327,54.44,47975.58270,0
1765587360000,881.440,881.440,881.320,881.420,78.44,1765587419999,69136.89920,300,28.30,24943.14410,0
1765587420000,881.430,881.460,881.420,881.450,39.08,1765587479999,34446.68090,197,23.71,20898.90370,0
1765587480000,881.460,881.460,881.420,881.450,22.58,1765587539999,19903.12550,185,8.42,7421.81990,0
1765587540000,881.460,881.490,881.300,881.480,118.76,1765587599999,104673.88140,359,77.70,68482.65710,0
1765587600000,881.490,881.750,881.480,881.610,110.36,1765587659999,97299.42060,348,49.60,43728.33790,0
1765587660000,881.620,881.750,881.480,881.670,211.37,1765587719999,186340.92080,494,138.16,121794.05090,0
1765587720000,881.670,881.670,881.500,881.500,58.85,1765587779999,51885.41540,202,14.27,12581.42040,0
1765587780000,881.510,882.130,881.500,882.130,274.85,1765587839999,242351.38150,543,154.67,136389.49380,0
1765587840000,882.130,882.520,882.120,882.280,163.12,1765587899999,143939.11780,420,106.51,93982.37820,0
1765587900000,882.270,882.420,882.270,882.280,42.99,1765587959999,37931.27810,272,17.91,15802.47090,0
1765587960000,882.280,882.310,882.220,882.220,70.02,1765588019999,61777.84580,243,39.50,34850.54100,0
1765588020000,882.230,882.230,881.930,882.170,99.18,1765588079999,87480.69980,341,21.07,18585.54820,0
1765588080000,882.170,882.260,882.160,882.250,21.27,1765588139999,18764.89200,126,20.21,17829.71060,0
1765588140000,882.260,882.480,882.250,882.480,50.56,1765588199999,44611.02580,191,43.17,38089.87990,0
1765588200000,882.470,882.480,882.390,882.400,41.99,1765588259999,37054.42870,134,2.75,2426.67920,0
1765588260000,882.400,882.400,882.390,882.390,25.44,1765588319999,22448.15620,219,15.46,13641.90400,0
1765588320000,882.400,882.400,882.180,882.180,46.84,1765588379999,41330.28680,309,7.56,6670.94310,0
1765588380000,882.180,882.180,881.810,881.980,215.37,1765588439999,189948.86420,390,29.70,26194.03010,0
1765588440000,881.980,882.180,881.980,882.180,350.01,1765588499999,308728.30290,194,339.16,299157.03320,0
1765588500000,882.170,882.180,881.920,881.960,96.39,1765588559999,85013.39620,225,44.55,39290.20390,0
1765588560000,881.960,882.080,881.960,882.080,16.86,1765588619999,14871.36670,175,10.60,9349.63570,0
1765588620000,882.080,882.120,882.070,882.120,17.19,1765588679999,15163.18210,144,13.44,11855.30790,0
1765588680000,882.110,882.150,881.920,881.920,75.43,1765588739999,66538.75400,275,21.55,19009.99860,0
1765588740000,881.930,881.970,881.890,881.960,64.51,1765588799999,56893.71980,225,49.53,43682.41300,0
1765588800000,881.970,881.970,881.810,881.950,79.04,1765588859999,69704.16550,218,38.37,33836.05460,0
1765588860000,881.960,881.960,881.950,881.950,14.46,1765588919999,12753.05140,131,5.44,4797.86240,0
1765588920000,881.960,881.960,881.730,881.920,197.75,1765588979999,174387.47670,381,14.23,12548.00670,0
1765588980000,881.920,881.920,881.910,881.910,17.97,1765589039999,15847.97940,132,5.67,5000.48640,0
1765589040000,881.910,882.160,881.910,882.160,24.65,1765589099999,21741.71160,209,23.65,20859.75770,0
1765589100000,882.150,882.200,882.150,882.200,21.57,1765589159999,19028.42430,155,16.05,14158.90330,0
1765589160000,882.200,882.200,882.160,882.160,76.14,1765589219999,67169.12100,200,4.80,4234.42650,0
1765589220000,882.170,882.480,882.120,882.420,107.66,1765589279999,94992.59930,367,69.23,61085.29400,0
1765589280000,882.430,882.430,882.240,882.410,150.28,1765589339999,132592.31040,319,124.93,110225.02560,0
1765589340000,882.420,882.530,882.350,882.440,140.48,1765589399999,123967.30790,377,62.13,54826.25860,0
1765589400000,882.440,882.540,882.440,882.470,72.43,1765589459999,63918.65040,261,47.26,41705.68550,0
1765589460000,882.460,882.460,882.360,882.370,24.07,1765589519999,21238.79660,203,9.00,7941.33020,0
1765589520000,882.370,882.370,882.320,882.320,35.73,1765589579999,31526.78230,209,11.76,10376.62360,0
1765589580000,882.320,882.330,882.310,882.320,49.83,1765589639999,43966.07920,182,10.68,9423.25410,0
1765589640000,882.320,882.430,882.310,882.430,61.86,1765589699999,54582.18550,186,45.80,40410.79490,0
1765589700000,882.430,882.470,882.320,882.460,59.87,1765589759999,52828.24800,193,17.51,15450.05030,0
1765589760000,882.470,882.470,882.300,882.310,63.39,1765589819999,55935.04780,235,4.80,4235.46200,0
1765589820000,882.300,882.310,880.720,880.730,320.89,1765589879999,282860.25960,758,15.46,13617.96660,0
1765589880000,880.720,881.430,880.720,881.420,481.60,1765589939999,424326.28120,438,459.40,404760.49760,0
1765589940000,881.420,881.430,881.270,881.380,196.86,1765589999999,173504.92750,307,75.35,66408.91050,0
1765590000000,881.380,881.810,881.380,881.800,151.99,1765590059999,134010.51160,351,115.00,101394.53720,0
1765590060000,881.810,881.810,881.170,881.300,350.54,1765590119999,308989.32970,668,125.65,110760.36330,0
1765590120000,881.310,881.580,881.300,881.430,80.05,1765590179999,70561.72050,219,32.48,28629.62980,0
1765590180000,881.440,881.480,880.980,880.990,198.13,1765590239999,174592.29700,372,41.31,36410.22210,0
1765590240000,880.980,880.990,880.670,880.840,176.24,1765590299999,155230.50740,299,39.81,35063.87480,0
1765590300000,880.850,880.980,880.710,880.970,278.77,1765590359999,245562.99900,407,110.40,97251.38260,0
1765590360000,880.970,881.000,880.790,880.800,94.10,1765590419999,82890.46170,222,23.83,20992.69240,0
1765590420000,880.800,880.850,880.610,880.660,213.09,1765590479999,187671.97380,324,20.59,18135.07830,0
1765590480000,880.680,880.860,880.680,880.850,70.26,1765590539999,61885.54500,148,23.56,20750.80100,0
1765590540000,880.850,880.860,880.790,880.840,61.65,1765590599999,54303.37750,148,22.07,19439.47750,0
1765590600000,880.840,881.490,880.840,881.050,452.44,1765590659999,398655.04760,744,306.87,270381.28360,0
1765590660000,881.040,881.130,880.900,881.120,204.37,1765590719999,180052.03730,407,63.83,56233.49470,0
1765590720000,881.130,881.250,881.120,881.240,52.06,1765590779999,45872.30850,164,30.22,26628.61420,0
1765590780000,881.250,881.310,881.170,881.310,85.20,1765590839999,75080.05840,157,9.70,8547.83780,0
1765590840000,881.310,881.430,881.310,881.420,28.73,1765590899999,25322.18560,103,16.15,14234.03140,0
1765590900000,881.420,881.680,881.420,881.680,85.23,1765590959999,75137.32790,215,80.82,71249.61470,0
1765590960000,881.680,881.860,881.670,881.860,45.70,1765591019999,40294.89020,166,43.50,38355.07940,0
1765591020000,881.860,881.870,881.620,881.700,236.41,1765591079999,208468.48630,328,34.14,30103.04720,0
1765591080000,881.710,882.060,881.700,882.050,48.94,1765591139999,43158.00220,161,45.65,40257.02460,0
1765591140000,882.060,882.390,882.060,882.380,138.27,1765591199999,121990.31510,254,95.91,84618.86050,0
1765591200000,882.390,882.930,882.390,882.930,248.10,1765591259999,218995.42890,552,230.57,203521.46800,0
1765591260000,882.930,883.330,882.720,883.330,264.20,1765591319999,233293.29200,550,138.20,122035.27190,0
1765591320000,883.330,883.430,883.320,883.430,99.13,1765591379999,87568.95830,360,71.46,63127.43750,0
1765591380000,883.430,883.500,883.170,883.170,214.75,1765591439999,189696.24230,509,36.80,32510.54340,0
1765591440000,883.170,883.180,882.940,882.980,121.79,1765591499999,107536.98480,326,20.48,18083.14570,0
1765591500000,882.980,883.680,882.970,883.670,336.12,1765591559999,296921.38970,543,261.19,230740.23180,0
1765591560000,883.670,883.680,883.520,883.590,107.64,1765591619999,95112.15720,344,43.57,38496.99700,0
1765591620000,883.590,883.760,883.580,883.660,75.39,1765591679999,66622.89320,297,54.08,47791.46310,0
1765591680000,883.650,883.650,883.180,883.220,133.20,1765591739999,117680.69910,384,39.20,34629.35560,0
1765591740000,883.230,883.420,883.200,883.300,58.75,1765591799999,51892.52050,259,39.42,34818.72690,0
1765591800000,883.300,883.500,883.290,883.490,84.33,1765591859999,74497.75760,251,71.33,63012.91860,0
1765591860000,883.500,883.560,883.490,883.560,31.17,1765591919999,27539.80790,203,17.59,15541.22630,0
1765591920000,883.550,883.570,883.390,883.390,109.98,1765591979999,97168.30440,384,12.27,10840.61580,0
1765591980000,883.400,883.500,883.390,883.500,35.78,1765592039999,31608.95810,159,28.26,24965.71630,0
1765592040000,883.500,883.700,883.430,883.700,83.87,1765592099999,74103.67620,377,48.34,42711.58650,0
1765592100000,883.700,884.140,883.690,884.140,316.57,1765592159999,279837.87420,717,275.36,243407.58210,0
1765592160000,884.130,885.620,884.130,884.580,2343.45,1765592219999,2073749.62510,2131,2148.01,1900802.96690,0
1765592220000,884.590,884.940,884.580,884.940,120.66,1765592279999,106745.38040,342,85.10,75288.45780,0
1765592280000,884.940,884.940,884.850,884.860,37.39,1765592339999,33084.81150,174,8.05,7123.13260,0
1765592340000,884.860,885.200,884.860,885.000,218.96,1765592399999,193792.16270,446,158.90,140629.43370,0
1765592400000,885.010,885.010,884.860,884.980,146.24,1765592459999,129411.77610,328,113.32,100280.36320,0
1765592460000,884.980,885.080,884.830,885.000,248.88,1765592519999,220245.16100,427,189.60,167785.05470,0
1765592520000,885.010,885.170,885.010,885.170,240.79,1765592579999,213121.82890,316,234.84,207855.16830,0
1765592580000,885.170,885.170,884.590,884.890,485.96,1765592639999,429966.71930,618,54.61,48324.20340,0
1765592640000,884.890,885.030,884.880,885.030,112.11,1765592699999,99213.20440,257,91.20,80707.43760,0
1765592700000,885.030,885.200,885.020,885.200,216.43,1765592759999,191556.61580,350,192.40,170289.00500,0
1765592760000,885.190,885.370,885.190,885.360,85.23,1765592819999,75452.51860,254,65.52,58002.43000,0
1765592820000,885.360,885.400,885.140,885.390,336.68,1765592879999,298062.39920,682,190.48,168633.61800,0
1765592880000,885.380,885.680,885.380,885.680,153.64,1765592939999,136065.52670,374,133.06,117838.75130,0
1765592940000,885.680,885.830,885.430,885.550,554.23,1765592999999,490881.58250,783,178.48,158078.51320,0
1765593000000,885.550,885.550,885.140,885.150,219.35,1765593059999,194213.17790,547,96.62,85556.57030,0
1765593060000,885.150,885.150,884.660,884.670,158.25,1765593119999,140032.35700,529,43.38,38386.61540,0
1765593120000,884.670,884.670,884.080,884.210,105.72,1765593179999,93481.81240,492,48.27,42680.06490,0
1765593180000,884.210,884.210,883.970,883.970,59.50,1765593239999,52608.19450,347,15.02,13280.80170,0
