open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1765065600000,890.610,890.700,890.500,890.500,297.21,1765065659999,264702.66250,479,184.28,164121.78090,0
1765065660000,890.500,890.510,890.170,890.290,132.61,1765065719999,118071.33720,514,33.64,29949.57760,0
1765065720000,890.290,890.300,890.150,890.290,69.16,1765065779999,61568.08360,351,29.65,26395.38260,0
1765065780000,890.290,890.790,890.290,890.720,271.58,1765065839999,241849.21110,453,142.86,127224.72730,0
1765065840000,890.720,891.010,890.710,891.010,95.37,1765065899999,84958.51830,330,89.71,79916.35330,0
1765065900000,891.020,891.620,891.020,891.070,726.23,1765065959999,647271.02920,971,603.97,538287.52410,0
1765065960000,891.070,891.530,890.820,891.310,157.96,1765066019999,140773.27240,710,86.71,77269.77400,0
1765066020000,891.310,891.500,891.110,891.230,195.42,1765066079999,174178.93620,489,58.93,52525.86780,0
1765066080000,891.230,891.500,891.140,891.340,103.94,1765066139999,92644.93380,409,46.71,41632.75660,0
1765066140000,891.340,891.390,891.050,891.390,160.11,1765066199999,142693.22950,475,57.86,51566.38970,0
1765066200000,891.390,891.940,891.390,891.830,144.83,1765066259999,129146.85970,576,84.69,75514.32360,0
1765066260000,891.820,891.830,891.390,891.390,127.64,1765066319999,113816.63230,481,25.53,22765.68590,0
1765066320000,891.390,891.450,891.080,891.080,362.96,1765066379999,323513.05780,416,8.12,7238.08430,0
1765066380000,891.070,891.070,890.420,890.560,211.18,1765066439999,188091.50800,681,106.62,94957.83080,0
1765066440000,890.570,890.930,890.510,890.610,115.37,1765066499999,102749.72090,427,73.63,65572.51860,0
1765066500000,890.600,891.000,890.450,890.630,144.72,1765066559999,128895.44480,536,70.65,62920.55950,0
1765066560000,890.640,891.150,890.640,890.880,191.66,1765066619999,170737.76280,503,125.99,112229.10430,0
1765066620000,890.880,891.390,890.880,891.260,76.58,1765066679999,68251.64910,427,45.27,40347.95070,0
1765066680000,891.260,891.410,891.050,891.390,85.45,1765066739999,76151.84320,422,25.03,22306.61360,0
