open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1766275200000,2976.55,2977.33,2975.76,2975.87,750.501,1766275259999,2233958.55109,2218,288.263,858029.92412,0
1766275260000,2975.87,2975.88,2975.14,2975.53,513.749,1766275319999,1528691.51593,1112,176.432,524955.70050,0
1766275320000,2975.53,2976.63,2975.53,2976.63,334.984,1766275379999,996920.08436,716,316.591,942180.97235,0
1766275380000,2976.63,2977.00,2976.47,2976.64,381.530,1766275439999,1135726.25548,804,208.883,621793.72548,0
1766275440000,2976.64,2976.64,2975.73,2975.73,343.699,1766275499999,1022931.35040,1133,87.062,259110.14417,0
1766275500000,2975.74,2976.39,2975.73,2976.38,167.231,1766275559999,497689.23603,467,130.405,388084.11194,0
1766275560000,2976.38,2976.39,2975.51,2976.29,340.840,1766275619999,1014317.79222,1006,216.392,643957.46732,0
1766275620000,2976.29,2976.30,2975.00,2975.31,1053.431,1766275679999,3134637.42691,1930,188.036,559472.77185,0
1766275680000,2975.30,2975.30,2974.55,2974.55,218.926,1766275739999,651282.22750,617,21.616,64300.78629,0
1766275740000,2974.55,2974.67,2974.55,2974.66,148.121,1766275799999,440596.74539,362,61.608,183258.64621,0
1766275800000,2974.67,2975.08,2974.66,2975.08,238.383,1766275859999,709168.01568,655,135.961,404469.71795,0
1766275860000,2975.08,2975.19,2975.07,2975.18,128.419,1766275919999,382064.17550,346,81.800,243365.46959,0
1766275920000,2975.18,2975.63,2975.18,2975.62,497.071,1766275979999,1478985.03901,679,387.708,1153588.15400,0
1766275980000,2975.62,2975.80,2975.62,2975.80,93.748,1766276039999,278969.76782,290,72.414,215484.74799,0
1766276040000,2975.79,2975.95,2975.43,2975.95,453.628,1766276099999,1349831.96349,718,266.737,793715.68033,0
1766276100000,2975.94,2976.13,2975.47,2976.12,380.724,1766276159999,1132993.08721,801,211.492,629361.75246,0
1766276160000,2976.13,2976.50,2976.12,2976.50,177.386,1766276219999,527928.57253,473,160.420,477435.24585,0
1766276220000,2976.49,2976.80,2976.39,2976.80,474.418,1766276279999,1412122.51878,750,346.301,1030774.35491,0
1766276280000,2976.79,2977.53,2976.79,2977.52,626.060,1766276339999,1863896.22234,1355,409.072,1217914.54210,0
1766276340000,2977.52,2978.10,2977.52,2977.83,228.999,1766276399999,681925.09361,718,127.712,380296.09021,0
1766276400000,2977.83,2977.84,2977.04,2977.29,350.083,1766276459999,1042290.02302,893,48.822,145348.97544,0
