open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1767139200000,2972.23,2972.23,2969.14,2969.77,1887.817,1767139259999,5608404.63666,2514,599.289,1780291.09452,0
1767139260000,2969.78,2969.98,2967.90,2968.95,3105.369,1767139319999,9219709.51302,4457,431.699,1281685.58677,0
1767139320000,2968.94,2968.95,2966.56,2968.73,1877.963,1767139379999,5572624.23567,3248,526.190,1561406.13932,0
1767139380000,2968.74,2968.74,2967.50,2967.83,432.731,1767139439999,1284391.85918,1247,182.784,542473.28279,0
1767139440000,2967.84,2968.20,2967.65,2967.71,453.992,1767139499999,1347464.69221,819,134.690,399771.14782,0
1767139500000,2967.71,2968.68,2967.71,2968.62,762.738,1767139559999,2264179.41407,874,521.427,1547843.68178,0
1767139560000,2968.62,2968.63,2966.00,2966.00,1251.635,1767139619999,3713780.33662,1640,239.986,711905.86871,0
1767139620000,2966.01,2966.01,2965.25,2965.54,910.919,1767139679999,2701429.17736,1545,401.021,1189221.90647,0
1767139680000,2965.55,2965.64,2964.08,2964.11,1751.943,1767139739999,5194150.62604,2792,671.767,1991671.29386,0
1767139740000,2964.12,2965.90,2964.11,2965.89,936.706,1767139799999,2777727.77779,1370,787.099,2334075.94973,0
1767139800000,2965.90,2965.90,2964.79,2964.93,1080.940,1767139859999,3205238.83897,1645,268.180,795164.05855,0
1767139860000,2964.92,2964.93,2964.29,2964.41,864.151,1767139919999,2561924.97503,1458,506.223,1500756.32120,0
1767139920000,2964.41,2964.79,2964.00,2964.59,736.886,1767139979999,2184385.29217,1105,215.705,639453.56975,0
1767139980000,2964.59,2966.10,2964.59,2965.05,779.033,1767140039999,2310170.26699,1584,433.552,1285625.63696,0
1767140040000,2965.05,2965.46,2965.04,2965.08,455.278,1767140099999,1350005.11010,801,330.401,979713.71063,0
1767140100000,2965.08,2966.51,2965.01,2965.01,585.602,1767140159999,1736542.56307,1382,288.757,856285.53306,0
1767140160000,2965.01,2965.87,2965.00,2965.12,472.693,1767140219999,1401610.39178,1264,379.953,1126615.86650,0
1767140220000,2965.12,2965.62,2964.60,2964.65,390.770,1767140279999,1158649.28750,1306,236.462,701118.55113,0
1767140280000,2964.64,2964.64,2962.26,2962.89,2078.672,1767140339999,6159380.53744,3991,627.375,1859025.43870,0
1767140340000,2962.88,2963.40,2961.16,2962.63,2114.191,1767140399999,6263106.23960,3198,934.677,2769095.21396,0
1767140400000,2962.63,2964.68,2962.48,2963.61,1501.823,1767140459999,4450640.35071,2780,768.240,2276592.77986,0
1767140460000,2963.62,2964.32,2963.61,2964.00,563.982,1767140519999,1671606.59923,956,393.084,1165065.45445,0
1767140520000,2964.01,2965.70,2963.57,2965.43,851.089,1767140579999,2523412.53258,1641,765.793,2270554.74913,0
1767140580000,2965.43,2966.84,2965.42,2966.81,1497.603,1767140639999,4442349.35063,2591,977.179,2898477.12650,0
1767140640000,2966.82,2966.82,2965.83,2966.20,572.640,1767140699999,1698634.59397,1157,248.664,737618.96676,0
1767140700000,2966.19,2967.30,2964.83,2965.84,2891.982,1767140759999,8577745.34644,3807,2270.519,6734678.80738,0
1767140760000,2965.83,2965.84,2964.80,2965.45,809.106,1767140819999,2399248.30499,1749,335.405,994500.66965,0
1767140820000,2965.44,2967.83,2965.35,2967.83,1423.887,1767140879999,4224589.13846,2344,702.291,2083575.14896,0
1767140880000,2967.82,2968.27,2967.55,2968.14,723.797,1767140939999,2148155.72250,1345,351.654,1043687.60925,0
1767140940000,2968.14,2969.83,2967.50,2968.11,1755.852,1767140999999,5212500.12359,2883,1157.348,3435670.08786,0
1767141000000,2968.11,2968.11,2966.43,2967.00,914.827,1767141059999,2714510.18896,2195,636.012,1887154.95811,0
1767141060000,2967.00,2967.48,2963.00,2963.00,1182.548,1767141119999,3507178.80866,2744,281.717,835620.47128,0
1767141120000,2963.00,2964.84,2961.94,2964.57,1604.115,1767141179999,4752698.53756,3086,828.659,2455157.51552,0
1767141180000,2964.57,2966.76,2964.57,2966.07,374.669,1767141239999,1111226.54275,1594,274.661,814576.10647,0
1767141240000,2966.08,2967.99,2965.90,2967.92,317.459,1767141299999,941950.23752,1318,226.445,671908.84693,0
1767141300000,2967.92,2967.92,2965.88,2965.88,437.928,1767141359999,1299343.44495,1531,170.440,505720.30484,0
1767141360000,2965.89,2966.86,2965.89,2966.25,236.403,1767141419999,701235.60726,894,158.238,469362.36526,0
1767141420000,2966.26,2966.99,2966.04,2966.35,340.413,1767141479999,1009789.32671,957,208.022,617077.27901,0
1767141480000,2966.35,2967.60,2966.34,2967.58,334.673,1767141539999,992982.91416,1075,280.200,831351.06933,0
1767141540000,2967.57,2967.58,2966.10,2966.35,416.984,1767141599999,1237135.66518,1072,109.771,325672.16586,0
1767141600000,2966.35,2967.62,2966.34,2967.62,110.454,1767141659999,327740.19184,590,86.081,255416.26607,0
1767141660000,2967.62,2967.62,2966.31,2966.99,552.910,1767141719999,1640309.43848,1005,381.910,1132976.73854,0
1767141720000,2966.99,2968.35,2966.82,2968.22,422.457,1767141779999,1253693.94831,975,335.558,995837.02784,0
1767141780000,2968.22,2968.81,2967.76,2967.77,355.919,1767141839999,1056452.76871,1508,196.478,583194.24745,0
1767141840000,2967.77,2968.24,2967.77,2968.23,278.232,1767141899999,825819.37937,517,246.347,731183.33232,0
1767141900000,2968.24,2968.24,2967.56,2967.56,246.294,1767141959999,730955.56017,887,104.313,309570.37518,0
1767141960000,2967.56,2967.57,2966.54,2966.62,344.446,1767142019999,1021996.08971,1026,147.380,437283.67005,0
1767142020000,2966.61,2967.71,2966.60,2966.61,437.287,1767142079999,1297447.66174,1255,315.342,935630.47394,0
1767142080000,2966.60,2966.60,2965.12,2966.53,338.287,1767142139999,1003221.17186,1411,186.907,554264.20198,0
1767142140000,2966.53,2967.06,2966.53,2966.53,113.158,1767142199999,335706.57832,570,57.034,169200.24001,0
1767142200000,2966.54,2967.68,2965.53,2967.63,695.917,1767142259999,2064680.55291,1503,522.360,1549844.00831,0
1767142260000,2967.63,2967.64,2966.59,2966.63,366.293,1767142319999,1086702.16841,849,287.709,853537.39136,0
1767142320000,2966.63,2966.72,2966.60,2966.60,160.530,1767142379999,476236.20619,312,113.619,337065.82251,0
1767142380000,2966.60,2966.61,2964.68,2965.33,810.449,1767142439999,2403328.54126,1276,235.117,697135.61386,0
1767142440000,2965.33,2965.83,2965.32,2965.63,252.741,1767142499999,749523.33076,559,107.011,317332.95197,0
1767142500000,2965.63,2965.79,2963.98,2964.17,767.143,1767142559999,2274347.34812,1330,153.150,454040.20566,0
1767142560000,2964.17,2965.04,2964.16,2965.04,175.950,1767142619999,521629.55250,488,130.857,387942.65264,0
1767142620000,2965.04,2965.32,2964.64,2965.10,291.917,1767142679999,865547.90647,759,154.073,456827.91264,0
1767142680000,2965.11,2965.64,2964.68,2965.03,373.463,1767142739999,1107350.45359,1068,157.035,465636.81074,0
1767142740000,2965.03,2965.16,2965.02,2965.16,172.612,1767142799999,511815.99043,281,69.885,207219.06028,0
1767142800000,2965.16,2965.16,2963.04,2964.43,1188.622,1767142859999,3523271.16532,3548,486.155,1440945.85271,0
1767142860000,2964.42,2964.92,2963.88,2964.62,702.784,1767142919999,2083276.38055,1452,582.830,1727671.44987,0
1767142920000,2964.63,2965.31,2964.23,2964.23,866.356,1767142979999,2568502.67903,1767,589.395,1747336.00675,0
1767142980000,2964.24,2965.59,2964.23,2964.73,425.989,1767143039999,1263032.25711,1094,251.823,746581.40718,0
1767143040000,2964.73,2964.73,2963.98,2963.99,349.783,1767143099999,1036864.10358,888,200.512,594368.40644,0
1767143100000,2963.98,2965.94,2963.98,2965.05,769.879,1767143159999,2282899.44474,1795,490.030,1453017.90821,0
1767143160000,2965.05,2965.25,2964.63,2964.64,675.347,1767143219999,2002410.90424,1014,303.099,898697.90178,0
1767143220000,2964.64,2964.64,2962.50,2962.51,499.726,1767143279999,1480826.76772,1270,82.242,243687.89835,0
1767143280000,2962.50,2962.51,2961.58,2961.73,875.508,1767143339999,2593280.02328,1083,449.717,1332059.35844,0
1767143340000,2961.73,2963.00,2961.13,2962.99,1948.694,1767143399999,5771533.09717,3146,891.364,2640091.42167,0
1767143400000,2962.99,2963.00,2960.90,2962.57,1836.130,1767143459999,5438283.47707,3061,417.714,1237254.42616,0
1767143460000,2962.58,2964.67,2962.58,2964.45,424.737,1767143519999,1258938.61754,1238,212.276,629152.30220,0
1767143520000,2964.45,2966.08,2964.09,2965.93,575.516,1767143579999,1706442.01555,1431,404.991,1200836.00189,0
1767143580000,2965.93,2968.16,2965.69,2967.40,1695.959,1767143639999,5032423.34574,2510,932.285,2766280.91458,0
1767143640000,2967.40,2967.86,2966.60,2967.86,601.827,1767143699999,1785767.96655,1097,516.400,1532291.75128,0
1767143700000,2967.85,2970.00,2967.39,2970.00,1448.525,1767143759999,4300452.48021,2527,1000.170,2969304.39674,0
1767143760000,2970.00,2971.56,2969.99,2970.37,2107.674,1767143819999,6261167.96203,3638,986.405,2930189.62019,0
1767143820000,2970.38,2974.44,2970.37,2973.74,3984.368,1767143879999,11846192.02718,4801,3173.296,9434573.83677,0
1767143880000,2973.73,2974.80,2973.30,2974.71,1637.762,1767143939999,4870772.17013,2283,777.904,2313457.71798,0
1767143940000,2974.70,2982.04,2974.70,2980.80,12179.335,1767143999999,36279521.57487,16354,7972.404,23747092.93538,0
