open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1764979200000,3020.38,3020.66,3016.88,3017.47,1725.055,1764979259999,5208360.35075,3251,496.339,1498408.38608,0
1764979260000,3017.47,3018.00,3015.93,3015.93,2261.258,1764979319999,6822127.34817,2976,849.105,2561685.08314,0
1764979320000,3015.93,3017.51,3014.60,3016.94,2020.796,1764979379999,6095691.76939,3673,1307.172,3943369.95083,0
1764979380000,3016.93,3019.86,3016.30,3019.40,1009.658,1764979439999,3047566.41955,2362,738.153,2228112.07408,0
1764979440000,3019.39,3019.80,3018.78,3018.78,469.408,1764979499999,1417331.79306,948,149.786,452278.39642,0
1764979500000,3018.78,3020.66,3018.68,3019.89,683.509,1764979559999,2064213.21470,1775,504.263,1522850.12514,0
1764979560000,3019.90,3020.50,3019.58,3019.68,629.391,1764979619999,1900795.07756,1112,284.702,859796.66368,0
1764979620000,3019.68,3020.83,3019.32,3020.75,742.578,1764979679999,2242477.79555,1103,504.311,1522918.15293,0
1764979680000,3020.75,3022.00,3020.00,3022.00,638.887,1764979739999,1929933.61727,1487,409.439,1236838.40278,0
1764979740000,3021.99,3021.99,3019.36,3019.36,513.929,1764979799999,1552437.67062,1765,210.106,634750.35814,0
1764979800000,3019.35,3019.68,3017.58,3019.31,885.224,1764979859999,2672114.38072,2441,365.250,1102515.33898,0
1764979860000,3019.31,3019.32,3014.80,3014.93,1279.700,1764979919999,3861246.69329,3170,258.075,778675.62013,0
1764979920000,3014.93,3015.05,3011.35,3014.39,1960.446,1764979979999,5907264.70347,4392,675.907,2036655.10475,0
1764979980000,3014.39,3016.07,3013.89,3015.96,1108.886,1764980039999,3343590.33928,2345,514.936,1552642.24510,0
1764980040000,3015.95,3017.38,3015.77,3015.77,485.567,1764980099999,1464783.49555,1649,179.247,540693.31336,0
1764980100000,3015.78,3016.03,3013.35,3016.02,484.426,1764980159999,1460473.19834,2262,186.979,563772.74910,0
1764980160000,3016.02,3017.53,3015.62,3016.99,399.020,1764980219999,1203553.60122,1337,275.349,830500.69704,0
1764980220000,3016.99,3018.75,3015.79,3018.40,895.099,1764980279999,2700775.93648,2344,406.303,1226094.31669,0
1764980280000,3018.39,3018.69,3017.52,3017.52,814.509,1764980339999,2458390.72259,1561,334.455,1009481.53117,0
1764980340000,3017.52,3017.99,3015.56,3015.56,806.566,1764980399999,2433530.81737,1354,186.459,562515.08554,0
1764980400000,3015.57,3016.63,3013.68,3013.69,777.595,1764980459999,2344729.56974,1896,272.928,823078.02441,0
1764980460000,3013.68,3014.67,3011.69,3012.27,647.778,1764980519999,1951952.89834,1963,306.954,924970.24680,0
1764980520000,3012.27,3014.14,3011.00,3013.51,700.411,1764980579999,2109761.43237,2437,345.739,1041511.61130,0
1764980580000,3013.51,3014.55,3011.47,3011.83,1653.859,1764980639999,4982623.10635,3351,903.541,2721951.09708,0
1764980640000,3011.84,3012.87,3011.48,3012.77,858.706,1764980699999,2586500.76387,1694,721.731,2173907.99141,0
1764980700000,3012.77,3013.86,3012.00,3013.44,1273.716,1764980759999,3837634.69165,2765,899.924,2711308.92153,0
1764980760000,3013.44,3013.44,3012.01,3012.23,614.307,1764980819999,1850626.06836,1682,345.759,1041581.05047,0
1764980820000,3012.25,3013.65,3012.01,3013.64,364.513,1764980879999,1098110.59319,1173,257.442,775585.40339,0
1764980880000,3013.64,3014.39,3013.13,3014.05,495.539,1764980939999,1493416.40074,1569,418.731,1261944.95601,0
1764980940000,3014.04,3015.55,3013.81,3014.53,493.507,1764980999999,1487763.58817,1431,352.830,1063657.32704,0
1764981000000,3014.52,3017.62,3013.79,3017.61,874.830,1764981059999,2637995.89249,2466,709.574,2139843.02900,0
