open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1766793600000,2926.83,2928.81,2926.63,2927.90,1939.417,1766793659999,5678100.82738,4010,899.975,2634908.88181,0
1766793660000,2927.89,2928.43,2927.89,2928.42,319.003,1766793719999,934066.20900,625,252.382,738992.37851,0
1766793720000,2928.42,2928.88,2927.21,2927.21,837.495,1766793779999,2452290.55653,1263,314.477,920869.55322,0
1766793780000,2927.21,2928.63,2927.21,2928.62,400.067,1766793839999,1171343.46404,1388,272.361,797423.72806,0
1766793840000,2928.62,2929.02,2928.55,2928.78,295.620,1766793899999,865802.51338,809,207.463,607611.85563,0
1766793900000,2928.78,2929.64,2928.27,2929.59,709.459,1766793959999,2078008.47423,1760,517.368,1515406.08282,0
1766793960000,2929.59,2929.74,2928.20,2928.21,692.239,1766794019999,2027764.58307,1422,185.678,543915.89367,0
1766794020000,2928.20,2928.92,2928.20,2928.59,327.256,1766794079999,958433.02666,859,133.485,390907.40627,0
1766794080000,2928.60,2928.66,2928.00,2928.01,227.419,1766794139999,666011.23787,667,57.118,167271.16778,0
1766794140000,2928.01,2928.88,2928.01,2928.56,346.211,1766794199999,1013940.26499,790,147.069,430694.92077,0
1766794200000,2928.57,2929.95,2928.56,2929.94,386.986,1766794259999,1133587.46883,1011,328.706,962864.72165,0
1766794260000,2929.94,2930.20,2929.26,2929.41,528.188,1766794319999,1547453.47802,1343,262.421,768795.90663,0
1766794320000,2929.41,2929.42,2928.84,2928.98,420.156,1766794379999,1230712.79678,789,82.255,240937.98061,0
1766794380000,2928.99,2929.21,2928.97,2928.97,271.250,1766794439999,794510.70032,623,134.909,395154.36532,0
1766794440000,2928.97,2928.98,2926.00,2927.03,1176.777,1766794499999,3444676.69606,3009,257.648,753981.64311,0
1766794500000,2927.02,2927.03,2926.78,2927.03,296.591,1766794559999,868083.72363,617,137.297,401844.07371,0
1766794560000,2927.02,2927.17,2927.02,2927.16,224.294,1766794619999,656528.03450,517,155.041,453819.89445,0
1766794620000,2927.16,2928.12,2927.16,2927.81,626.875,1766794679999,1835374.97823,1208,407.860,1194088.22674,0
1766794680000,2927.81,2928.23,2927.81,2928.15,212.406,1766794739999,621958.80113,559,120.714,353467.58005,0
1766794740000,2928.15,2928.15,2926.50,2926.50,203.183,1766794799999,594790.99897,944,15.164,44393.74665,0
1766794800000,2926.50,2926.51,2924.54,2924.55,656.239,1766794859999,1919806.67916,1181,36.922,108023.75282,0
1766794860000,2924.54,2924.96,2922.77,2923.66,1846.403,1766794919999,5398580.15136,3160,897.279,2623493.36646,0
1766794920000,2923.66,2923.80,2921.80,2923.60,1496.523,1766794979999,4373823.85996,2878,631.523,1845775.73435,0
1766794980000,2923.59,2923.63,2922.75,2923.63,669.700,1766795039999,1957665.18593,1286,244.235,713963.00891,0
1766795040000,2923.63,2924.09,2923.62,2924.09,363.289,1766795099999,1062159.97010,706,152.558,446038.77656,0
1766795100000,2924.08,2924.36,2923.76,2924.01,529.011,1766795159999,1546782.44797,808,398.579,1165402.37088,0
1766795160000,2924.00,2924.00,2923.00,2923.32,242.515,1766795219999,708962.45154,766,87.598,256070.39415,0
1766795220000,2923.33,2924.19,2923.33,2924.18,284.876,1766795279999,833002.62955,498,214.976,628604.14865,0
1766795280000,2924.19,2924.64,2924.18,2924.50,435.912,1766795339999,1274785.76313,579,240.911,704516.93019,0
1766795340000,2924.50,2924.50,2923.86,2923.86,530.306,1766795399999,1550694.24309,717,77.337,226134.10460,0
1766795400000,2923.86,2923.86,2923.34,2923.67,224.264,1766795459999,655651.25976,549,115.229,336870.40981,0
1766795460000,2923.66,2924.69,2923.66,2924.46,300.911,1766795519999,879914.06402,850,210.017,614110.93650,0
1766795520000,2924.45,2924.45,2923.87,2923.88,242.052,1766795579999,707748.70599,425,52.415,153257.25741,0
1766795580000,2923.87,2925.81,2923.87,2925.58,357.361,1766795639999,1045274.88032,1172,231.503,677124.37329,0
1766795640000,2925.57,2925.58,2924.81,2924.82,212.102,1766795699999,620476.34649,601,89.491,261796.39944,0
1766795700000,2924.82,2925.52,2924.81,2925.28,594.372,1766795759999,1738661.54408,783,420.062,1228743.06773,0
1766795760000,2925.28,2925.45,2925.00,2925.01,374.437,1766795819999,1095346.40796,425,57.190,167293.45484,0
