open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1765929600000,2960.83,2960.84,2956.53,2956.77,2146.632,1765929659999,6350115.32954,4999,874.774,2587694.97486,0
1765929660000,2956.77,2956.77,2953.12,2955.25,4255.999,1765929719999,12573674.99374,7774,1895.603,5600419.05204,0
1765929720000,2955.25,2956.88,2955.24,2955.26,925.361,1765929779999,2735121.89055,3103,587.534,1736598.74382,0
1765929780000,2955.27,2958.00,2955.00,2955.01,814.105,1765929839999,2406657.64592,2867,471.961,1395289.50608,0
1765929840000,2955.01,2956.61,2953.90,2953.96,1087.086,1765929899999,3212733.10110,2897,337.404,997252.38784,0
1765929900000,2953.97,2955.72,2953.96,2954.33,965.123,1765929959999,2851697.72165,2872,495.732,1464656.11556,0
1765929960000,2954.33,2957.84,2954.32,2955.77,1308.824,1765930019999,3869085.31957,3902,621.893,1838121.11120,0
1765930020000,2955.77,2957.08,2954.09,2954.58,663.702,1765930079999,1961691.00462,2511,333.541,985866.23071,0
1765930080000,2954.58,2956.57,2954.09,2956.56,682.846,1765930139999,2017936.03687,2120,289.551,855648.83654,0
1765930140000,2956.57,2957.67,2955.31,2956.38,1330.647,1765930199999,3934142.78937,3052,720.349,2129907.54913,0
1765930200000,2956.37,2957.06,2955.42,2956.87,554.986,1765930259999,1640721.00051,2451,316.451,935527.18185,0
1765930260000,2956.87,2957.00,2956.06,2956.38,232.286,1765930319999,686787.48548,1237,112.962,333984.71608,0
1765930320000,2956.37,2957.97,2955.84,2955.84,1328.558,1765930379999,3928646.09159,3009,338.210,1000106.14628,0
1765930380000,2955.84,2955.84,2950.43,2950.49,2266.624,1765930439999,6690882.15783,3727,484.634,1430403.98442,0
1765930440000,2950.48,2950.50,2949.36,2949.89,3131.160,1765930499999,9236529.01466,3289,1430.458,4219637.39668,0
1765930500000,2949.89,2953.70,2949.89,2952.02,2725.330,1765930559999,8043716.61079,4943,1673.306,4938321.13552,0
1765930560000,2952.03,2953.29,2949.31,2950.31,1428.262,1765930619999,4214801.57416,4057,670.731,1979061.98689,0
1765930620000,2950.32,2952.48,2950.31,2952.39,1488.594,1765930679999,4394102.16695,3459,494.047,1458287.20124,0
1765930680000,2952.40,2953.50,2950.43,2951.22,853.363,1765930739999,2519419.16096,2851,221.365,653456.44260,0
1765930740000,2951.23,2951.82,2949.00,2949.01,520.448,1765930799999,1535507.07847,1796,142.996,421938.58712,0
1765930800000,2949.00,2950.84,2947.01,2947.36,5065.033,1765930859999,14937900.13587,5268,1995.484,5885584.15141,0
1765930860000,2947.38,2948.77,2946.38,2948.69,2955.872,1765930919999,8713230.33136,4309,1862.499,5490365.58127,0
1765930920000,2948.69,2950.50,2948.33,2948.33,1844.966,1765930979999,5441735.63975,2963,1016.807,2998920.73729,0
1765930980000,2948.34,2949.51,2947.76,2949.27,793.472,1765931039999,2339593.31745,2007,294.412,868042.65336,0
1765931040000,2949.27,2951.85,2949.26,2951.84,1026.420,1765931099999,3028689.07760,2703,580.795,1713768.18781,0
1765931100000,2951.84,2955.37,2951.84,2953.30,1377.736,1765931159999,4069229.52025,3665,1187.701,3507991.97496,0
1765931160000,2953.30,2953.31,2950.83,2950.84,1009.542,1765931219999,2980324.48982,2761,349.589,1031996.45220,0
1765931220000,2950.84,2951.10,2949.30,2950.57,1179.391,1765931279999,3479467.10900,2000,826.936,2439639.13791,0
1765931280000,2950.56,2952.13,2949.20,2949.23,1702.717,1765931339999,5024203.57948,3386,409.800,1209482.27682,0
1765931340000,2949.21,2950.51,2948.41,2949.41,1528.410,1765931399999,4507779.35268,2333,718.814,2120099.23452,0
1765931400000,2949.41,2950.10,2948.82,2948.82,736.327,1765931459999,2171872.51389,1679,389.651,1149339.25405,0
1765931460000,2948.82,2949.03,2947.54,2948.04,1028.948,1765931519999,3033820.05981,2663,577.297,1702142.66165,0
1765931520000,2948.04,2948.04,2944.91,2945.40,1995.469,1765931579999,5879248.13660,3829,756.536,2228916.18473,0
1765931580000,2945.41,2946.44,2942.53,2946.43,2354.318,1765931639999,6932280.24413,4562,1103.089,3248421.05351,0
1765931640000,2946.44,2947.99,2946.27,2946.74,1053.044,1765931699999,3103681.37090,2530,612.440,1805077.27998,0
1765931700000,2946.74,2947.43,2946.35,2947.18,894.589,1765931759999,2636223.17519,1733,600.047,1768266.63864,0
1765931760000,2947.18,2950.00,2947.17,2950.00,902.966,1765931819999,2662708.12445,2402,565.816,1668332.66855,0
1765931820000,2950.00,2950.40,2946.27,2946.35,1529.844,1765931879999,4509239.51690,2648,260.498,767969.13245,0
1765931880000,2946.35,2947.98,2944.65,2947.25,1128.925,1765931939999,3325527.96368,3514,574.842,1693299.80682,0
1765931940000,2947.24,2947.25,2946.23,2946.33,1076.010,1765931999999,3170781.55899,1695,576.614,1699148.75253,0
1765932000000,2946.33,2946.60,2944.82,2944.94,2071.153,1765932059999,6101487.41494,2923,651.108,1918230.06160,0
1765932060000,2944.94,2945.28,2943.46,2944.25,980.022,1765932119999,2885762.62294,2265,423.831,1247924.35265,0
1765932120000,2944.26,2945.28,2943.58,2945.27,965.325,1765932179999,2842221.38739,1734,508.368,1496861.50139,0
1765932180000,2945.27,2945.30,2943.83,2944.55,734.211,1765932239999,2162015.17919,1625,362.486,1067392.88890,0
1765932240000,2944.55,2945.12,2943.26,2944.15,758.295,1765932299999,2232549.91278,2038,486.076,1431114.79293,0
1765932300000,2944.15,2945.61,2944.14,2945.61,1055.961,1765932359999,3109949.32914,1744,847.958,2497321.40900,0
1765932360000,2945.60,2946.60,2945.60,2945.72,763.004,1765932419999,2247856.40545,1745,478.247,1408944.73945,0
1765932420000,2945.73,2945.73,2943.26,2944.80,948.350,1765932479999,2792014.54925,2578,395.105,1163182.39147,0
1765932480000,2944.80,2945.27,2944.16,2944.97,490.895,1765932539999,1445549.30570,1804,254.004,747964.97443,0
1765932540000,2944.97,2947.01,2944.97,2946.21,2169.267,1765932599999,6391564.05292,2261,1635.604,4819180.28799,0
1765932600000,2946.21,2947.60,2946.20,2946.42,733.307,1765932659999,2160844.52525,1817,544.502,1604446.08906,0
1765932660000,2946.42,2948.30,2946.42,2948.15,455.011,1765932719999,1341337.73717,1381,317.195,935059.31190,0
1765932720000,2948.14,2950.11,2948.14,2949.31,1972.058,1765932779999,5816131.55735,3054,1080.721,3187194.79952,0
1765932780000,2949.30,2949.73,2946.84,2946.85,668.053,1765932839999,1969832.00324,2131,269.183,793789.42877,0
1765932840000,2946.85,2948.07,2946.84,2947.92,271.180,1765932899999,799249.22583,1216,198.036,583670.94789,0
1765932900000,2947.92,2948.70,2947.29,2947.52,337.299,1765932959999,994374.82899,1406,170.797,503539.71414,0
1765932960000,2947.52,2949.27,2947.52,2949.27,346.025,1765933019999,1020226.80582,1303,196.404,579070.09554,0
1765933020000,2949.27,2949.27,2948.22,2948.48,271.832,1765933079999,801556.94151,754,68.839,202963.79664,0
1765933080000,2948.47,2948.71,2947.87,2948.70,390.070,1765933139999,1150116.21942,1048,167.917,495103.64922,0
1765933140000,2948.70,2948.71,2947.68,2948.22,244.254,1765933199999,720117.48060,1027,142.147,419077.46994,0
1765933200000,2948.21,2949.94,2948.21,2949.70,644.593,1765933259999,1901109.95645,1806,389.710,1149329.79949,0
1765933260000,2949.70,2954.64,2949.16,2954.64,1600.772,1765933319999,4724381.39790,3677,1284.055,3789754.68145,0
1765933320000,2954.63,2954.64,2951.25,2952.03,1246.619,1765933379999,3681736.29341,3240,579.538,1711469.81085,0
1765933380000,2952.03,2953.19,2951.91,2952.30,1112.070,1765933439999,3283265.66071,2173,720.157,2126091.73685,0
1765933440000,2952.31,2955.85,2952.30,2955.47,2242.788,1765933499999,6626377.36812,3820,1773.857,5240696.61064,0
1765933500000,2955.47,2955.72,2954.12,2954.76,1034.298,1765933559999,3056544.55985,1935,401.084,1185307.07320,0
1765933560000,2954.75,2954.86,2953.53,2954.27,980.901,1765933619999,2897733.07031,2416,565.660,1671003.50141,0
1765933620000,2954.26,2954.72,2953.43,2953.74,805.382,1765933679999,2379258.18221,1617,233.503,689784.44339,0
1765933680000,2953.74,2954.51,2953.19,2954.11,513.304,1765933739999,1516221.00669,1681,282.609,834757.23799,0
1765933740000,2954.12,2954.38,2953.60,2954.17,427.145,1765933799999,1261842.35870,1080,279.966,827070.78651,0
1765933800000,2954.16,2954.17,2953.44,2954.04,302.312,1765933859999,892991.87591,1108,127.158,375610.19456,0
1765933860000,2954.03,2954.04,2952.15,2952.54,478.049,1765933919999,1411629.96656,1533,220.566,651261.38475,0
1765933920000,2952.55,2954.14,2952.08,2953.92,896.009,1765933979999,2646398.59611,1628,660.468,1950782.12297,0
1765933980000,2953.91,2954.16,2953.25,2953.78,466.957,1765934039999,1379264.48779,1456,199.368,588894.08309,0
1765934040000,2953.77,2953.97,2952.60,2952.76,491.399,1765934099999,1451289.50021,1693,187.858,554815.20510,0
1765934100000,2952.75,2954.60,2952.75,2953.23,794.273,1765934159999,2346105.52467,2418,398.796,1177966.07144,0
1765934160000,2953.24,2958.00,2953.03,2957.63,1649.634,1765934219999,4875081.89050,2893,1050.400,3104418.03120,0
1765934220000,2957.63,2964.49,2957.49,2963.01,6518.932,1765934279999,19306726.82326,10814,4917.596,14563660.11131,0
1765934280000,2963.00,2973.52,2963.00,2969.11,13114.555,1765934339999,38936307.64739,21957,8597.126,25523442.25150,0
1765934340000,2969.11,2972.47,2966.76,2966.76,4070.034,1765934399999,12085739.62420,9763,1440.893,4279052.51866,0
1765934400000,2966.76,2967.43,2963.80,2964.02,1983.783,1765934459999,5882920.76525,6220,762.030,2259896.40415,0
1765934460000,2964.03,2964.40,2955.74,2955.75,9976.880,1765934519999,29526622.62578,10866,1609.960,4767412.80138,0
1765934520000,2955.75,2958.68,2955.11,2958.67,3796.026,1765934579999,11223781.38003,6359,2956.130,8740485.53689,0
1765934580000,2958.68,2958.68,2956.88,2957.95,1369.281,1765934639999,4049973.63353,3415,733.965,2170850.34396,0
1765934640000,2957.96,2960.37,2957.75,2959.47,1726.687,1765934699999,5109479.30589,3405,1175.749,3479219.00635,0
1765934700000,2959.47,2961.45,2958.99,2961.30,826.661,1765934759999,2446915.92710,2762,493.889,1462012.66413,0
1765934760000,2961.31,2962.80,2959.48,2960.28,1844.281,1765934819999,5461514.83897,4343,1083.139,3207456.21773,0
1765934820000,2960.29,2961.00,2959.85,2960.66,778.467,1765934879999,2304576.80211,2032,288.138,853020.90145,0
1765934880000,2960.67,2961.00,2960.00,2960.01,647.503,1765934939999,1916960.90700,1625,349.650,1035156.75336,0
